,nhpd_property_id,parcel_number,HUD Property ID,HUD Subsidy ID,NHPD Property ID,NHPD Subsidy ID,Subsidy Status,Subsidy Name,Subsidy Subname,Start Date,End Date,Assisted Units,Property Name,Street Address,City,State,Zip Code,Longitude,Latitude,Owner Name,Owner Type,Manager Name,Manager Type,0-1 Bedroom Units,Two Bedroom Units,Three+ Bedroom Units,Target Population,Earliest Construction Date,Latest Construction Date,Rent to FMR Ratio,Known Total Units,Renewal Type Name,Inactive Status Description,Construction Type,Unpaid Principal Balance,Renewal Name,Renewal ID,SOA Code
320,1084336,886904025,,4175206115,1084336,3f4b56e0-dd68-e711-806a-005056ba3ab9,Inactive,HOME,HOME,06/01/2003,2008-06-01,31,KINGS HIGHWAY PHASE II,2900 FRANKFORD AVE,PHILADELPHIA,PA,19134,-75.117843,39.989902,KAN KARP,,,,,,,,,,,31,,End Date Passed,Rehabilitation Only,,,,
321,1084336,886904025,,PAA2001090,1084336,2f37add0-cdff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/2001,2031-01-01,31,KINGS HIGHWAY PHASE II,2953 FRANKFORD AVE,PHILADELPHIA,PA,19134,-75.116195,39.990173,COLUMBUS PROPERTY MGMT,Non-Profit,,,2,5,24,Family,,,,31,,,New Construction,463677,,,
322,1084336,886904030,,4175206115,1084336,3f4b56e0-dd68-e711-806a-005056ba3ab9,Inactive,HOME,HOME,06/01/2003,2008-06-01,31,KINGS HIGHWAY PHASE II,2900 FRANKFORD AVE,PHILADELPHIA,PA,19134,-75.117843,39.989902,KAN KARP,,,,,,,,,,,31,,End Date Passed,Rehabilitation Only,,,,
323,1084336,886904030,,PAA2001090,1084336,2f37add0-cdff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/2001,2031-01-01,31,KINGS HIGHWAY PHASE II,2953 FRANKFORD AVE,PHILADELPHIA,PA,19134,-75.116195,39.990173,COLUMBUS PROPERTY MGMT,Non-Profit,,,2,5,24,Family,,,,31,,,New Construction,463677,,,
324,1084336,886904035,,4175206115,1084336,3f4b56e0-dd68-e711-806a-005056ba3ab9,Inactive,HOME,HOME,06/01/2003,2008-06-01,31,KINGS HIGHWAY PHASE II,2900 FRANKFORD AVE,PHILADELPHIA,PA,19134,-75.117843,39.989902,KAN KARP,,,,,,,,,,,31,,End Date Passed,Rehabilitation Only,,,,
325,1084336,886904035,,PAA2001090,1084336,2f37add0-cdff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/2001,2031-01-01,31,KINGS HIGHWAY PHASE II,2953 FRANKFORD AVE,PHILADELPHIA,PA,19134,-75.116195,39.990173,COLUMBUS PROPERTY MGMT,Non-Profit,,,2,5,24,Family,,,,31,,,New Construction,463677,,,
326,1084336,886904040,,4175206115,1084336,3f4b56e0-dd68-e711-806a-005056ba3ab9,Inactive,HOME,HOME,06/01/2003,2008-06-01,31,KINGS HIGHWAY PHASE II,2900 FRANKFORD AVE,PHILADELPHIA,PA,19134,-75.117843,39.989902,KAN KARP,,,,,,,,,,,31,,End Date Passed,Rehabilitation Only,,,,
327,1084336,886904040,,PAA2001090,1084336,2f37add0-cdff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/2001,2031-01-01,31,KINGS HIGHWAY PHASE II,2953 FRANKFORD AVE,PHILADELPHIA,PA,19134,-75.116195,39.990173,COLUMBUS PROPERTY MGMT,Non-Profit,,,2,5,24,Family,,,,31,,,New Construction,463677,,,
328,1084336,886904075,,4175206115,1084336,3f4b56e0-dd68-e711-806a-005056ba3ab9,Inactive,HOME,HOME,06/01/2003,2008-06-01,31,KINGS HIGHWAY PHASE II,2900 FRANKFORD AVE,PHILADELPHIA,PA,19134,-75.117843,39.989902,KAN KARP,,,,,,,,,,,31,,End Date Passed,Rehabilitation Only,,,,
329,1084336,886904075,,PAA2001090,1084336,2f37add0-cdff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/2001,2031-01-01,31,KINGS HIGHWAY PHASE II,2953 FRANKFORD AVE,PHILADELPHIA,PA,19134,-75.116195,39.990173,COLUMBUS PROPERTY MGMT,Non-Profit,,,2,5,24,Family,,,,31,,,New Construction,463677,,,
330,1084336,886904080,,4175206115,1084336,3f4b56e0-dd68-e711-806a-005056ba3ab9,Inactive,HOME,HOME,06/01/2003,2008-06-01,31,KINGS HIGHWAY PHASE II,2900 FRANKFORD AVE,PHILADELPHIA,PA,19134,-75.117843,39.989902,KAN KARP,,,,,,,,,,,31,,End Date Passed,Rehabilitation Only,,,,
331,1084336,886904080,,PAA2001090,1084336,2f37add0-cdff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/2001,2031-01-01,31,KINGS HIGHWAY PHASE II,2953 FRANKFORD AVE,PHILADELPHIA,PA,19134,-75.116195,39.990173,COLUMBUS PROPERTY MGMT,Non-Profit,,,2,5,24,Family,,,,31,,,New Construction,463677,,,
332,1084336,886904110,,4175206115,1084336,3f4b56e0-dd68-e711-806a-005056ba3ab9,Inactive,HOME,HOME,06/01/2003,2008-06-01,31,KINGS HIGHWAY PHASE II,2900 FRANKFORD AVE,PHILADELPHIA,PA,19134,-75.117843,39.989902,KAN KARP,,,,,,,,,,,31,,End Date Passed,Rehabilitation Only,,,,
333,1084336,886904110,,PAA2001090,1084336,2f37add0-cdff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/2001,2031-01-01,31,KINGS HIGHWAY PHASE II,2953 FRANKFORD AVE,PHILADELPHIA,PA,19134,-75.116195,39.990173,COLUMBUS PROPERTY MGMT,Non-Profit,,,2,5,24,Family,,,,31,,,New Construction,463677,,,
334,1084336,886904115,,4175206115,1084336,3f4b56e0-dd68-e711-806a-005056ba3ab9,Inactive,HOME,HOME,06/01/2003,2008-06-01,31,KINGS HIGHWAY PHASE II,2900 FRANKFORD AVE,PHILADELPHIA,PA,19134,-75.117843,39.989902,KAN KARP,,,,,,,,,,,31,,End Date Passed,Rehabilitation Only,,,,
335,1084336,886904115,,PAA2001090,1084336,2f37add0-cdff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/2001,2031-01-01,31,KINGS HIGHWAY PHASE II,2953 FRANKFORD AVE,PHILADELPHIA,PA,19134,-75.116195,39.990173,COLUMBUS PROPERTY MGMT,Non-Profit,,,2,5,24,Family,,,,31,,,New Construction,463677,,,
336,1130591,463095500,,PAA1991555,1130591,4f75333a-3bc8-e911-a021-005056ba3ab9,Inactive,LIHTC,4% Tax Credit,01/01/1991,2021-01-01,12,SW PHILADELPHIA,5611 CATHARINE ST,PHILADELPHIA,PA,19143,-75.235473,39.950172,EVENT,,,,0,0,12,Family,,,,12,,Non-programmatic,Acquisition and Rehab,,,,
337,1083700,041285400,,PAA1991035,1083700,583cc9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1991,2021-01-01,1,1426 S 54TH ST,1426 S 54TH ST,PHILADELPHIA,PA,19143,-75.223564,39.939949,,For Profit,,,,,1,Family,,,,1,,Non-programmatic,Acquisition and Rehab,4392,,,
338,1083741,463215900,,PAA1988395,1083741,d8a8e1a0-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1988,2003-01-01,1,827 S 56TH ST,827 S 56TH ST,PHILADELPHIA,PA,19143,-75.235382,39.947818,,For Profit,,,,,1,Family,,,,1,,Non-programmatic,Acquisition and Rehab,543,,,
339,1084557,886547500,,PAA2004100,1084557,dad7a5d6-cdff-e611-8115-74d435edc0c2,Active,LIHTC,4% and 9% Tax Credit,01/01/2004,2034-01-01,80,NEIGHBORHOOD RESTORATION XIV,5644 CARPENTER ST,PHILADELPHIA,PA,19143,-75.236717,39.947406,NEIGHBORHOOD RESTORATIONS,For Profit,,,7,13,60,Family,,,,80,,,New Construction,1088890,,,
340,1083720,514235100,,PAA1991135,1083720,f83cc9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% and 9% Tax Credit,01/01/1991,2021-01-01,1,2123 S FRAZIER ST,2123 S FRAZIER ST,PHILADELPHIA,PA,19143,-75.223312,39.93489,DESREV ASSOC,For Profit,,,,,1,Family,,,,1,,Non-programmatic,Acquisition and Rehab,1740,,,
341,1083887,514228400,,PAA1992165,1083887,4852c2b8-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% and 9% Tax Credit,01/01/1992,2022-01-01,1,ITHAN STREET,1916 S ITHAN ST,PHILADELPHIA,PA,19143,-75.224281,39.935573,JAMES LIPSCHUTZ REAL ESTATE,For Profit,,,,,1,Family,,,,1,,Non-programmatic,Acquisition and Rehab,640,,,
342,1083897,514179900,,PAA1992235,1083897,7c52c2b8-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1992,2022-01-01,1,ROLLIE ASSOC IV,1665 S CONESTOGA ST,PHILADELPHIA,PA,19143,-75.221351,39.937248,EVENT,For Profit,,,,,1,Family,,,,1,,Non-programmatic,Acquisition and Rehab,2412,,,
343,1083897,252258800,,PAA1992235,1083897,7c52c2b8-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1992,2022-01-01,1,ROLLIE ASSOC IV,1665 S CONESTOGA ST,PHILADELPHIA,PA,19143,-75.221351,39.937248,EVENT,For Profit,,,,,1,Family,,,,1,,Non-programmatic,Acquisition and Rehab,2412,,,
344,1083897,252398300,,PAA1992235,1083897,7c52c2b8-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1992,2022-01-01,1,ROLLIE ASSOC IV,1665 S CONESTOGA ST,PHILADELPHIA,PA,19143,-75.221351,39.937248,EVENT,For Profit,,,,,1,Family,,,,1,,Non-programmatic,Acquisition and Rehab,2412,,,
345,1083897,331025200,,PAA1992235,1083897,7c52c2b8-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1992,2022-01-01,1,ROLLIE ASSOC IV,1665 S CONESTOGA ST,PHILADELPHIA,PA,19143,-75.221351,39.937248,EVENT,For Profit,,,,,1,Family,,,,1,,Non-programmatic,Acquisition and Rehab,2412,,,
346,1083897,331026500,,PAA1992235,1083897,7c52c2b8-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1992,2022-01-01,1,ROLLIE ASSOC IV,1665 S CONESTOGA ST,PHILADELPHIA,PA,19143,-75.221351,39.937248,EVENT,For Profit,,,,,1,Family,,,,1,,Non-programmatic,Acquisition and Rehab,2412,,,
347,1083897,331026800,,PAA1992235,1083897,7c52c2b8-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1992,2022-01-01,1,ROLLIE ASSOC IV,1665 S CONESTOGA ST,PHILADELPHIA,PA,19143,-75.221351,39.937248,EVENT,For Profit,,,,,1,Family,,,,1,,Non-programmatic,Acquisition and Rehab,2412,,,
348,1083897,331030500,,PAA1992235,1083897,7c52c2b8-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1992,2022-01-01,1,ROLLIE ASSOC IV,1665 S CONESTOGA ST,PHILADELPHIA,PA,19143,-75.221351,39.937248,EVENT,For Profit,,,,,1,Family,,,,1,,Non-programmatic,Acquisition and Rehab,2412,,,
349,1083808,462016210,,PAA1991465,1083808,cc3ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1991,2021-01-01,4,MARSCO II,5035 HAZEL AVE,PHILADELPHIA,PA,19143,-75.223411,39.951015,HOFFMAN & COMPANY,For Profit,,,,3,1,Family,,,,4,,Non-programmatic,Acquisition and Rehab,5004,,,
350,1083565,513176300,,PAA1987195,1083565,3ca5e1a0-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,,01/01/1987,2002-01-01,1,5510 MALCOLM ST,5510 MALCOLM ST,PHILADELPHIA,PA,19143,-75.230529,39.943656,,For Profit,,,,,,,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
351,1084084,442357900,,PAA1990010,1084084,ca23d2ac-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1990,2020-01-01,1,1311 S 54TH ST,1311 S 54TH ST,PHILADELPHIA,PA,19143,-75.225158,39.941787,,For Profit,,,,,1,Family,,,,1,,Non-programmatic,Acquisition and Rehab,1466,,,
352,1083510,401072800,,PAA1987050,1083510,182fe99a-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,,01/01/1987,2002-01-01,1,1919 S SALFORD ST,1919 S SALFORD ST,PHILADELPHIA,PA,19143,-75.230331,39.933639,,For Profit,,,,,,,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
353,1083964,401115900,,PAA1989395,1083964,9110d9a6-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1989,2004-01-01,2,5909 CHESTER AVE,5909 CHESTER AVE,PHILADELPHIA,PA,19143,-75.230278,39.934799,INGERMAN GROUP,For Profit,,,,2,,Family,,,,2,,Non-programmatic,Acquisition and Rehab,3845,,,
354,1083764,401226900,,PAA1991265,1083764,c43dc9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% and 9% Tax Credit,01/01/1991,2021-01-01,1,6076 CHESTER AVE,6076 CHESTER AVE,PHILADELPHIA,PA,19142,-75.23307,39.932384,DESREV ASSOC,For Profit,,,,,1,Family,,,,1,,Non-programmatic,Acquisition and Rehab,2572,,,
355,1084014,401254800,,PAA1994055,1084014,cc8dbbbe-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1994,2024-01-01,1,6065 KINGSESSING AVE,6065 KINGSESSING AVE,PHILADELPHIA,PA,19142,-75.231864,39.931694,EDWARD RUSSELL,For Profit,,,,,1,Family,,,,1,,Non-programmatic,Acquisition and Rehab,2277,,,
356,1083681,032064700,,PAA1988335,1083681,80a8e1a0-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1988,2003-01-01,1,5952 OSAGE AVE,5952 OSAGE AVE,PHILADELPHIA,PA,19143,-75.241302,39.954689,JAMES LIPSCHUTZ REAL ESTATE,For Profit,,,,,1,Family,,,,1,,Non-programmatic,Acquisition and Rehab,511,,,
357,1084423,886537700,,PAA2005003,1084423,b139610e-e168-e711-806a-005056ba3ab9,Active,LIHTC,4% Tax Credit,01/01/2005,2035-01-01,55,NEIGHBORHOOD RESTORATION VIII,5801 OSAGE AVE,PHILADELPHIA,PA,19143,-75.238265,39.954624,NEIGHBORHOOD RESTORATIONS,,,,5,16,34,Family,,,,55,,,New Construction,,,,
358,1084423,886537700,,PAA2005002,1084423,6f7c94ab-e268-e711-806a-005056ba3ab9,Active,LIHTC,4% Tax Credit,01/01/2005,2035-01-01,60,NEIGHBORHOOD RESTORATION IX,5801 OSAGE AVE,PHILADELPHIA,PA,19143,-75.238265,39.954624,NEIGHBORHOOD RESTORATIONS,,,,12,13,35,Family,,,,60,,,New Construction,,,,
359,1084423,886537700,,PAA2005001,1084423,671a8fb1-e268-e711-806a-005056ba3ab9,Active,LIHTC,4% Tax Credit,01/01/2005,2035-01-01,27,NEIGHBORHOOD RESTORATION XI,5801 OSAGE AVE,PHILADELPHIA,PA,19143,-75.238265,39.954624,NEIGHBORHOOD RESTORATIONS,,,,1,9,17,Family,,,,27,,,New Construction,,,,
360,1084423,886537700,,PAA2002080,1084423,6f38add0-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/2002,2032-01-01,27,NEIGHBORHOOD RESTORATION XI,5801 OSAGE AVE,PHILADELPHIA,PA,19143,-75.238266,39.954624,NEIGHBORHOOD RESTORATIONS,For Profit,,,,,,,,,,27,,Missing from Subsequent Updates,,337230,,,
361,1084423,886538203,,PAA2005003,1084423,b139610e-e168-e711-806a-005056ba3ab9,Active,LIHTC,4% Tax Credit,01/01/2005,2035-01-01,55,NEIGHBORHOOD RESTORATION VIII,5801 OSAGE AVE,PHILADELPHIA,PA,19143,-75.238265,39.954624,NEIGHBORHOOD RESTORATIONS,,,,5,16,34,Family,,,,55,,,New Construction,,,,
362,1084423,886538203,,PAA2005002,1084423,6f7c94ab-e268-e711-806a-005056ba3ab9,Active,LIHTC,4% Tax Credit,01/01/2005,2035-01-01,60,NEIGHBORHOOD RESTORATION IX,5801 OSAGE AVE,PHILADELPHIA,PA,19143,-75.238265,39.954624,NEIGHBORHOOD RESTORATIONS,,,,12,13,35,Family,,,,60,,,New Construction,,,,
363,1084423,886538203,,PAA2005001,1084423,671a8fb1-e268-e711-806a-005056ba3ab9,Active,LIHTC,4% Tax Credit,01/01/2005,2035-01-01,27,NEIGHBORHOOD RESTORATION XI,5801 OSAGE AVE,PHILADELPHIA,PA,19143,-75.238265,39.954624,NEIGHBORHOOD RESTORATIONS,,,,1,9,17,Family,,,,27,,,New Construction,,,,
364,1084423,886538203,,PAA2002080,1084423,6f38add0-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/2002,2032-01-01,27,NEIGHBORHOOD RESTORATION XI,5801 OSAGE AVE,PHILADELPHIA,PA,19143,-75.238266,39.954624,NEIGHBORHOOD RESTORATIONS,For Profit,,,,,,,,,,27,,Missing from Subsequent Updates,,337230,,,
365,1083787,886613000,,PAA1988595,1083787,9d0dd9a6-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1988,2003-01-01,80,REGENT ST APARTMENTS,5111 REGENT ST,PHILADELPHIA,PA,19143,-75.218658,39.941914,PENNROSE PROPERTIES LLC,For Profit,,,,,,,,,,80,,Non-programmatic,,356672,,,
366,1083787,886613000,,PAA2005150,1083787,a10dd9a6-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% and 9% Tax Credit,01/01/2005,2035-01-01,80,REGENT TERRACE,5122 REGENT ST,PHILADELPHIA,PA,19143,-75.218376,39.941665,PENNROSE PROPERTIES,For Profit,,,44,36,,Family,,,,80,,Non-programmatic,Acquisition and Rehab,378120,,,
367,1083787,886613100,,PAA1988595,1083787,9d0dd9a6-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1988,2003-01-01,80,REGENT ST APARTMENTS,5111 REGENT ST,PHILADELPHIA,PA,19143,-75.218658,39.941914,PENNROSE PROPERTIES LLC,For Profit,,,,,,,,,,80,,Non-programmatic,,356672,,,
368,1083787,886613100,,PAA2005150,1083787,a10dd9a6-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% and 9% Tax Credit,01/01/2005,2035-01-01,80,REGENT TERRACE,5122 REGENT ST,PHILADELPHIA,PA,19143,-75.218376,39.941665,PENNROSE PROPERTIES,For Profit,,,44,36,,Family,,,,80,,Non-programmatic,Acquisition and Rehab,378120,,,
369,1085245,886611010,,PAA1992085,1085245,c300d021-e268-e711-806a-005056ba3ab9,Inactive,LIHTC,4% Tax Credit,01/01/1992,2022-01-01,40,CECIL B MOORE GRATZ ST,1500 N GRATZ ST,PHILADELPHIA,PA,19121,-75.165893,39.976829,ENTERPRISE GRATZ STREET CORP,,,,6,1,33,Family,,,,40,,Non-programmatic,Acquisition and Rehab,,,,
370,1085245,886611010,,PAA2011090,1085245,db3f442a-ceff-e611-8115-74d435edc0c2,Active,LIHTC,TCEP,01/01/2011,2041-01-01,40,TEMPLE II N GRATZ,1518 N GRATZ ST,PHILADELPHIA,PA,19121,-75.16584,39.977073,ARCH VI - TEMPLE NORTH GRATZ ST LP,For Profit,,,6,1,33,Mixed,,,,40,,,,1185670,,,
371,1085245,886611020,,PAA1992085,1085245,c300d021-e268-e711-806a-005056ba3ab9,Inactive,LIHTC,4% Tax Credit,01/01/1992,2022-01-01,40,CECIL B MOORE GRATZ ST,1500 N GRATZ ST,PHILADELPHIA,PA,19121,-75.165893,39.976829,ENTERPRISE GRATZ STREET CORP,,,,6,1,33,Family,,,,40,,Non-programmatic,Acquisition and Rehab,,,,
372,1085245,886611020,,PAA2011090,1085245,db3f442a-ceff-e611-8115-74d435edc0c2,Active,LIHTC,TCEP,01/01/2011,2041-01-01,40,TEMPLE II N GRATZ,1518 N GRATZ ST,PHILADELPHIA,PA,19121,-75.16584,39.977073,ARCH VI - TEMPLE NORTH GRATZ ST LP,For Profit,,,6,1,33,Mixed,,,,40,,,,1185670,,,
373,1085245,886611100,,PAA1992085,1085245,c300d021-e268-e711-806a-005056ba3ab9,Inactive,LIHTC,4% Tax Credit,01/01/1992,2022-01-01,40,CECIL B MOORE GRATZ ST,1500 N GRATZ ST,PHILADELPHIA,PA,19121,-75.165893,39.976829,ENTERPRISE GRATZ STREET CORP,,,,6,1,33,Family,,,,40,,Non-programmatic,Acquisition and Rehab,,,,
374,1085245,886611100,,PAA2011090,1085245,db3f442a-ceff-e611-8115-74d435edc0c2,Active,LIHTC,TCEP,01/01/2011,2041-01-01,40,TEMPLE II N GRATZ,1518 N GRATZ ST,PHILADELPHIA,PA,19121,-75.16584,39.977073,ARCH VI - TEMPLE NORTH GRATZ ST LP,For Profit,,,6,1,33,Mixed,,,,40,,,,1185670,,,
375,1085245,886610810,,PAA1992085,1085245,c300d021-e268-e711-806a-005056ba3ab9,Inactive,LIHTC,4% Tax Credit,01/01/1992,2022-01-01,40,CECIL B MOORE GRATZ ST,1500 N GRATZ ST,PHILADELPHIA,PA,19121,-75.165893,39.976829,ENTERPRISE GRATZ STREET CORP,,,,6,1,33,Family,,,,40,,Non-programmatic,Acquisition and Rehab,,,,
376,1085245,886610810,,PAA2011090,1085245,db3f442a-ceff-e611-8115-74d435edc0c2,Active,LIHTC,TCEP,01/01/2011,2041-01-01,40,TEMPLE II N GRATZ,1518 N GRATZ ST,PHILADELPHIA,PA,19121,-75.16584,39.977073,ARCH VI - TEMPLE NORTH GRATZ ST LP,For Profit,,,6,1,33,Mixed,,,,40,,,,1185670,,,
377,1085245,886610820,,PAA1992085,1085245,c300d021-e268-e711-806a-005056ba3ab9,Inactive,LIHTC,4% Tax Credit,01/01/1992,2022-01-01,40,CECIL B MOORE GRATZ ST,1500 N GRATZ ST,PHILADELPHIA,PA,19121,-75.165893,39.976829,ENTERPRISE GRATZ STREET CORP,,,,6,1,33,Family,,,,40,,Non-programmatic,Acquisition and Rehab,,,,
378,1085245,886610820,,PAA2011090,1085245,db3f442a-ceff-e611-8115-74d435edc0c2,Active,LIHTC,TCEP,01/01/2011,2041-01-01,40,TEMPLE II N GRATZ,1518 N GRATZ ST,PHILADELPHIA,PA,19121,-75.16584,39.977073,ARCH VI - TEMPLE NORTH GRATZ ST LP,For Profit,,,6,1,33,Mixed,,,,40,,,,1185670,,,
379,1085245,886610830,,PAA1992085,1085245,c300d021-e268-e711-806a-005056ba3ab9,Inactive,LIHTC,4% Tax Credit,01/01/1992,2022-01-01,40,CECIL B MOORE GRATZ ST,1500 N GRATZ ST,PHILADELPHIA,PA,19121,-75.165893,39.976829,ENTERPRISE GRATZ STREET CORP,,,,6,1,33,Family,,,,40,,Non-programmatic,Acquisition and Rehab,,,,
380,1085245,886610830,,PAA2011090,1085245,db3f442a-ceff-e611-8115-74d435edc0c2,Active,LIHTC,TCEP,01/01/2011,2041-01-01,40,TEMPLE II N GRATZ,1518 N GRATZ ST,PHILADELPHIA,PA,19121,-75.16584,39.977073,ARCH VI - TEMPLE NORTH GRATZ ST LP,For Profit,,,6,1,33,Mixed,,,,40,,,,1185670,,,
381,1085245,886611210,,PAA1992085,1085245,c300d021-e268-e711-806a-005056ba3ab9,Inactive,LIHTC,4% Tax Credit,01/01/1992,2022-01-01,40,CECIL B MOORE GRATZ ST,1500 N GRATZ ST,PHILADELPHIA,PA,19121,-75.165893,39.976829,ENTERPRISE GRATZ STREET CORP,,,,6,1,33,Family,,,,40,,Non-programmatic,Acquisition and Rehab,,,,
382,1085245,886611210,,PAA2011090,1085245,db3f442a-ceff-e611-8115-74d435edc0c2,Active,LIHTC,TCEP,01/01/2011,2041-01-01,40,TEMPLE II N GRATZ,1518 N GRATZ ST,PHILADELPHIA,PA,19121,-75.16584,39.977073,ARCH VI - TEMPLE NORTH GRATZ ST LP,For Profit,,,6,1,33,Mixed,,,,40,,,,1185670,,,
383,1085245,886610840,,PAA1992085,1085245,c300d021-e268-e711-806a-005056ba3ab9,Inactive,LIHTC,4% Tax Credit,01/01/1992,2022-01-01,40,CECIL B MOORE GRATZ ST,1500 N GRATZ ST,PHILADELPHIA,PA,19121,-75.165893,39.976829,ENTERPRISE GRATZ STREET CORP,,,,6,1,33,Family,,,,40,,Non-programmatic,Acquisition and Rehab,,,,
384,1085245,886610840,,PAA2011090,1085245,db3f442a-ceff-e611-8115-74d435edc0c2,Active,LIHTC,TCEP,01/01/2011,2041-01-01,40,TEMPLE II N GRATZ,1518 N GRATZ ST,PHILADELPHIA,PA,19121,-75.16584,39.977073,ARCH VI - TEMPLE NORTH GRATZ ST LP,For Profit,,,6,1,33,Mixed,,,,40,,,,1185670,,,
385,1085245,886611220,,PAA1992085,1085245,c300d021-e268-e711-806a-005056ba3ab9,Inactive,LIHTC,4% Tax Credit,01/01/1992,2022-01-01,40,CECIL B MOORE GRATZ ST,1500 N GRATZ ST,PHILADELPHIA,PA,19121,-75.165893,39.976829,ENTERPRISE GRATZ STREET CORP,,,,6,1,33,Family,,,,40,,Non-programmatic,Acquisition and Rehab,,,,
386,1085245,886611220,,PAA2011090,1085245,db3f442a-ceff-e611-8115-74d435edc0c2,Active,LIHTC,TCEP,01/01/2011,2041-01-01,40,TEMPLE II N GRATZ,1518 N GRATZ ST,PHILADELPHIA,PA,19121,-75.16584,39.977073,ARCH VI - TEMPLE NORTH GRATZ ST LP,For Profit,,,6,1,33,Mixed,,,,40,,,,1185670,,,
387,1085245,886610850,,PAA1992085,1085245,c300d021-e268-e711-806a-005056ba3ab9,Inactive,LIHTC,4% Tax Credit,01/01/1992,2022-01-01,40,CECIL B MOORE GRATZ ST,1500 N GRATZ ST,PHILADELPHIA,PA,19121,-75.165893,39.976829,ENTERPRISE GRATZ STREET CORP,,,,6,1,33,Family,,,,40,,Non-programmatic,Acquisition and Rehab,,,,
388,1085245,886610850,,PAA2011090,1085245,db3f442a-ceff-e611-8115-74d435edc0c2,Active,LIHTC,TCEP,01/01/2011,2041-01-01,40,TEMPLE II N GRATZ,1518 N GRATZ ST,PHILADELPHIA,PA,19121,-75.16584,39.977073,ARCH VI - TEMPLE NORTH GRATZ ST LP,For Profit,,,6,1,33,Mixed,,,,40,,,,1185670,,,
389,1085245,886611230,,PAA1992085,1085245,c300d021-e268-e711-806a-005056ba3ab9,Inactive,LIHTC,4% Tax Credit,01/01/1992,2022-01-01,40,CECIL B MOORE GRATZ ST,1500 N GRATZ ST,PHILADELPHIA,PA,19121,-75.165893,39.976829,ENTERPRISE GRATZ STREET CORP,,,,6,1,33,Family,,,,40,,Non-programmatic,Acquisition and Rehab,,,,
390,1085245,886611230,,PAA2011090,1085245,db3f442a-ceff-e611-8115-74d435edc0c2,Active,LIHTC,TCEP,01/01/2011,2041-01-01,40,TEMPLE II N GRATZ,1518 N GRATZ ST,PHILADELPHIA,PA,19121,-75.16584,39.977073,ARCH VI - TEMPLE NORTH GRATZ ST LP,For Profit,,,6,1,33,Mixed,,,,40,,,,1185670,,,
391,1085245,886610860,,PAA1992085,1085245,c300d021-e268-e711-806a-005056ba3ab9,Inactive,LIHTC,4% Tax Credit,01/01/1992,2022-01-01,40,CECIL B MOORE GRATZ ST,1500 N GRATZ ST,PHILADELPHIA,PA,19121,-75.165893,39.976829,ENTERPRISE GRATZ STREET CORP,,,,6,1,33,Family,,,,40,,Non-programmatic,Acquisition and Rehab,,,,
